Time,OER,Perm,CO,H2,CO2,SWS,OEF,CAF,WP,BGC,BGI,TCT,TP1,TP2,TP3,TP4,OEP,CWP1,CWP2,TPD,HWP1,HWP2,AWS,CWT,HWT,TTEN,TTWS,TTWN,TTES,TTDT,DC,BT,Set_CI,Actual_CI,Last_CI,Label
2017-11-03 05:59:45,2.57608,18.496,24.65,2.46,21.88,239,9782,28.123,121,6524,66.22,2168,226.6,226.6,226.0,226.0,1.641,0.3924,0.3815,151.7,0.3783,0.3742,265,197.1,1168.8,229.3,233.2,212.9,212.8,173.5,3.012,8.667,44.0,41.53,44.07,2.0
2017-11-03 05:59:55,2.58549,18.633,24.75,2.47,21.84,240,9868,28.262,123,6555,66.53,2171,226.5,226.5,225.9,225.9,1.641,0.392,0.3811,151.3,0.3778,0.3739,266,197.1,1168.4,232.5,234.1,212.8,214.4,173.2,2.98,8.667,44.0,41.71,44.07,2.0
2017-11-03 06:00:05,2.5658,18.65,24.81,2.48,21.81,240,9797,28.321,123,6557,66.55,2170,226.4,226.4,225.7,225.7,1.64,0.3918,0.3809,151.3,0.3777,0.3738,266,197.0,1168.4,235.9,235.4,212.7,216.5,173.1,2.978,8.667,44.0,41.83,44.07,2.0
2017-11-03 06:00:15,2.5681,18.616,24.9,2.49,21.75,240,9825,28.299,122,6544,66.43,2170,226.3,226.3,225.7,225.7,1.641,0.3919,0.381,151.4,0.3777,0.3738,266,197.0,1168.1,239.2,237.6,212.5,219.5,173.1,2.989,8.667,44.0,41.99,44.07,2.0
2017-11-03 06:00:26,2.5814,18.542,25.0,2.5,21.72,239,9818,28.15,121,6525,66.23,2168,226.3,226.3,225.7,225.7,1.641,0.3919,0.381,151.4,0.3777,0.3738,265,197.0,1167.7,241.7,240.1,212.3,222.8,173.3,3.003,8.667,44.0,42.03,44.07,2.0
2017-11-03 06:00:36,2.59212,18.506,25.09,2.52,21.69,239,9857,28.158,120,6522,66.2,2168,226.4,226.4,225.8,225.8,1.641,0.3921,0.3812,151.7,0.3781,0.3743,264,196.9,1167.4,244.6,243.1,212.2,226.8,173.7,3.014,8.667,44.0,42.16,44.07,2.0
2017-11-03 06:00:46,2.58698,18.232,25.25,2.53,21.63,239,9843,28.227,121,6536,66.34,2168,224.3,224.3,223.7,223.7,1.641,0.3923,0.3813,154.0,0.3783,0.3743,265,196.9,1167.4,247.9,247.2,211.8,231.1,174.3,3.037,8.667,44.0,42.27,44.07,2.0
2017-11-03 06:00:57,2.58068,18.182,25.37,2.54,21.6,237,9744,27.98,118,6482,65.8,2164,224.7,224.7,224.1,224.1,1.64,0.392,0.3811,153.4,0.3782,0.3743,263,196.9,1167.4,251.3,251.5,211.4,235.2,174.9,3.073,8.667,44.0,42.43,44.07,2.0
2017-11-03 06:01:07,2.5751,18.265,25.46,2.55,21.53,238,9741,28.033,119,6496,65.93,2164,225.1,225.1,224.5,224.5,1.634,0.392,0.3811,152.9,0.378,0.3741,263,196.8,1166.9,255.1,256.1,211.1,239.4,175.7,3.052,8.667,44.0,42.54,44.07,2.0
2017-11-03 06:01:17,2.57251,18.35,25.62,2.57,21.5,238,9760,28.1,120,6504,66.02,2165,225.2,225.2,224.7,224.7,1.633,0.3917,0.3808,152.6,0.3778,0.3739,264,196.8,1166.7,259.2,259.8,211.1,243.3,176.6,3.038,8.667,44.0,42.68,44.07,2.0
2017-11-03 06:01:27,2.55865,18.541,25.75,2.59,21.42,239,9754,28.232,121,6533,66.31,2166,225.7,225.7,225.1,225.1,1.631,0.3915,0.3806,151.9,0.3775,0.3735,265,196.8,1166.2,262.8,262.8,212.2,246.6,177.7,3.001,8.667,44.0,42.86,44.07,2.0
2017-11-03 06:01:38,2.55521,18.625,25.9,2.6,21.35,239,9730,28.238,121,6533,66.31,2165,226.2,226.2,225.7,225.7,1.63,0.3912,0.3804,151.1,0.3773,0.3734,265,196.7,1166.0,265.6,265.4,214.3,250.1,178.5,2.988,8.667,44.0,43.04,44.07,2.0
2017-11-03 06:01:48,2.56654,18.734,26.03,2.62,21.31,239,9772,28.245,121,6532,66.31,2166,226.9,226.9,226.3,226.3,1.628,0.391,0.3802,150.1,0.377,0.373,265,196.7,1165.8,267.7,267.8,217.2,254.3,179.3,2.972,8.667,44.0,43.2,44.07,2.0
2017-11-03 06:01:58,2.79803,18.871,26.18,2.64,21.25,240,10755,28.332,123,6588,66.87,2184,227.3,227.3,226.8,226.8,1.624,0.391,0.3801,149.6,0.3769,0.373,266,196.7,1165.5,269.1,270.4,221.3,258.7,180.1,2.92,8.667,44.0,43.33,44.07,2.0
2017-11-03 06:02:08,2.64289,18.908,26.28,2.66,21.22,240,10116,28.341,123,6562,66.61,2173,227.7,227.7,227.1,227.1,1.624,0.3909,0.3801,149.3,0.377,0.3731,266,196.7,1165.3,269.9,272.6,225.4,263.0,181.0,2.937,8.667,44.0,43.43,44.07,2.0
2017-11-03 06:02:18,2.6862,18.897,26.4,2.67,21.16,239,10219,28.217,122,6554,66.52,2173,228.0,228.0,227.4,227.4,1.619,0.3908,0.38,148.8,0.3768,0.373,265,196.6,1165.1,271.1,274.7,229.0,267.1,181.9,2.934,8.667,44.0,43.59,44.07,2.0
2017-11-03 06:02:28,2.69394,18.971,26.53,2.68,21.13,240,10304,28.31,122,6569,66.68,2176,228.2,228.2,227.6,227.6,1.617,0.3909,0.3801,148.7,0.3769,0.3729,266,196.5,1164.8,272.6,277.1,232.3,270.8,182.8,2.923,8.667,44.0,43.73,44.07,2.0
2017-11-03 06:02:38,2.74226,18.828,26.62,2.7,21.09,239,10457,28.189,121,6549,66.47,2176,227.8,227.8,227.2,227.2,1.614,0.391,0.3802,149.1,0.3769,0.373,265,196.5,1164.4,274.7,279.5,236.5,273.6,183.8,2.943,8.667,44.0,43.82,44.07,2.0
2017-11-03 06:02:48,2.78475,18.685,26.68,2.71,21.06,239,10596,28.182,121,6553,66.51,2179,226.6,226.6,226.0,226.0,1.612,0.3911,0.3802,150.2,0.3769,0.3729,264,196.4,1164.1,276.7,280.7,240.4,276.1,184.9,2.959,8.667,44.0,43.98,44.07,2.0
2017-11-03 06:02:58,2.78487,18.472,26.71,2.72,21.03,239,10628,28.201,121,6558,66.57,2179,224.8,224.8,224.2,224.2,1.61,0.3909,0.3801,152.0,0.3768,0.3728,265,196.4,1164.1,277.3,281.0,242.6,277.6,185.8,2.978,8.667,44.0,0.01,44.08,2.0
2017-11-03 06:03:08,2.82031,18.222,26.78,2.73,21.0,238,10770,28.152,120,6549,66.47,2181,222.9,222.9,222.4,222.4,1.609,0.3908,0.38,153.9,0.3767,0.3728,264,196.3,1163.9,276.1,280.0,243.2,277.6,186.6,3.01,8.667,44.0,0.14,44.08,2.0
2017-11-03 06:03:18,2.83391,18.2,26.78,2.73,20.97,238,10744,28.115,120,6545,66.43,2180,222.3,222.3,221.7,221.7,1.607,0.3904,0.3796,154.0,0.3763,0.3724,264,196.3,1163.4,273.0,277.1,242.4,275.5,187.0,3.012,8.667,44.0,0.29,44.08,2.0
2017-11-03 06:03:28,2.91689,18.647,26.78,2.74,20.97,240,11223,28.361,123,6610,67.09,2191,224.3,224.3,223.7,223.7,1.604,0.3902,0.3794,151.6,0.376,0.3721,266,196.2,1162.9,268.0,272.4,240.0,271.3,186.9,2.926,8.667,44.0,0.45,44.08,2.0
2017-11-03 06:03:38,2.92233,18.896,26.78,2.74,20.94,240,11227,28.318,123,6609,67.08,2190,226.8,226.8,226.3,226.2,1.603,0.3903,0.3795,149.3,0.3763,0.3724,266,196.1,1162.9,261.7,266.9,236.7,265.9,186.0,2.898,8.667,44.0,0.56,44.08,2.0
2017-11-03 06:03:48,2.95217,19.031,26.75,2.75,20.94,239,11293,28.149,120,6571,66.7,2189,229.1,229.1,228.5,228.5,1.601,0.3905,0.3797,147.4,0.3766,0.3728,264,196.1,1162.5,255.1,261.3,233.0,259.7,184.6,2.9,8.667,44.0,0.64,44.08,2.0
2017-11-03 06:03:58,2.94511,19.08,26.68,2.75,20.94,238,11202,28.023,119,6545,66.44,2186,230.4,230.4,229.8,229.8,1.599,0.3908,0.38,146.3,0.3767,0.3728,263,196.0,1162.2,248.7,256.3,229.4,253.2,182.8,2.905,8.667,44.0,0.75,44.08,2.0
2017-11-03 06:04:08,2.95438,18.944,26.59,2.75,20.94,237,11199,28.041,117,6523,66.21,2185,229.8,229.8,229.2,229.2,1.598,0.391,0.3801,147.0,0.3768,0.3729,262,196.0,1162.0,242.9,252.2,226.6,247.2,181.0,2.931,8.667,44.0,0.87,44.08,2.0
2017-11-03 06:04:18,2.94751,18.846,26.5,2.76,20.94,238,11216,28.054,119,6552,66.5,2187,228.3,228.3,227.7,227.7,1.597,0.3909,0.38,148.5,0.3768,0.3728,263,195.9,1162.0,237.8,248.6,224.2,242.2,179.3,2.931,8.667,44.0,0.97,44.08,2.0
2017-11-03 06:04:28,2.93769,18.827,26.37,2.76,20.94,239,11207,28.18,120,6570,66.69,2187,227.1,227.1,226.6,226.6,1.595,0.3904,0.3796,149.0,0.3762,0.3722,264,195.8,1161.3,233.6,245.7,222.3,238.6,177.8,2.92,8.667,44.0,1.11,44.08,2.0
2017-11-03 06:04:38,2.93681,18.601,26.27,2.76,20.94,239,11228,28.219,121,6578,66.77,2188,224.6,224.6,224.1,224.1,1.594,0.3899,0.3792,151.0,0.3757,0.3717,265,195.7,1161.3,229.8,243.7,221.0,236.5,176.6,2.938,8.667,44.0,1.3,44.08,2.0
2017-11-03 06:04:48,2.91982,18.699,26.18,2.76,20.94,240,11217,28.291,123,6605,67.04,2189,224.1,224.1,223.6,223.6,1.593,0.3894,0.3787,151.0,0.3751,0.371,266,195.7,1160.8,226.6,242.4,220.6,235.6,175.7,2.908,8.667,44.0,1.45,44.08,2.0
2017-11-03 06:04:58,2.90049,18.854,26.09,2.76,20.97,241,11159,28.483,125,6628,67.28,2188,224.6,224.6,224.0,224.0,1.591,0.3891,0.3784,150.3,0.3749,0.3709,267,195.6,1160.3,223.9,242.1,220.9,235.8,175.0,2.882,8.667,44.0,1.56,44.08,2.0
2017-11-03 06:05:08,2.92605,18.749,25.96,2.77,20.97,239,11213,28.298,121,6578,66.77,2187,224.9,224.9,224.3,224.3,1.589,0.389,0.3784,149.9,0.3748,0.3709,265,195.5,1160.1,222.2,242.4,221.7,236.6,174.7,2.912,8.667,44.0,1.7,44.08,2.0
2017-11-03 06:05:18,2.97052,18.826,25.84,2.77,20.97,240,11410,28.289,123,6607,67.06,2191,225.2,225.2,224.6,224.6,1.587,0.3891,0.3784,149.8,0.375,0.3712,266,195.5,1160.1,221.1,243.0,222.5,237.5,174.7,2.891,8.667,44.0,1.81,44.08,2.0
2017-11-03 06:05:28,2.95441,18.95,25.71,2.78,21.0,241,11403,28.434,124,6636,67.36,2192,225.6,225.6,225.1,225.1,1.586,0.3893,0.3786,149.6,0.3752,0.3713,267,195.4,1159.9,220.9,243.4,223.4,238.3,174.9,2.868,8.667,44.0,1.95,44.08,2.0
2017-11-03 06:05:38,2.95002,19.007,25.59,2.78,21.0,241,11373,28.464,124,6629,67.28,2191,226.3,226.3,225.8,225.8,1.585,0.3895,0.3788,149.1,0.3754,0.3715,267,195.4,1159.6,220.8,243.3,224.7,238.6,175.0,2.868,8.667,44.0,2.03,44.08,2.0
2017-11-03 06:05:48,2.95636,19.068,25.46,2.78,21.03,240,11368,28.338,123,6613,67.12,2190,227.1,227.1,226.6,226.6,1.579,0.3893,0.3786,148.1,0.3752,0.3713,266,195.3,1158.9,220.6,243.5,226.6,238.6,175.2,2.863,8.667,44.0,2.17,44.08,2.0
2017-11-03 06:05:58,2.96143,19.145,25.37,2.79,21.03,240,11375,28.341,123,6611,67.11,2189,227.9,227.9,227.4,227.4,1.576,0.3894,0.3787,147.5,0.3754,0.3715,266,195.3,1158.9,220.8,244.1,228.8,238.5,175.2,2.858,8.667,44.0,2.32,44.08,2.0
2017-11-03 06:06:08,2.96646,19.028,25.28,2.8,21.03,239,11333,28.125,120,6577,66.75,2187,228.2,228.2,227.6,227.6,1.574,0.3896,0.3789,147.4,0.3756,0.3717,264,195.2,1158.9,221.6,244.7,231.4,239.5,175.1,2.885,8.667,44.0,2.45,44.08,2.0
2017-11-03 06:06:18,2.95594,18.963,25.15,2.81,21.06,239,11317,28.3,121,6578,66.77,2187,227.5,227.5,226.9,226.9,1.571,0.3896,0.3789,148.2,0.3758,0.372,264,195.2,1158.9,222.5,245.1,234.0,241.3,175.1,2.899,8.667,44.0,2.61,44.08,2.0
2017-11-03 06:06:28,2.9633,18.733,25.06,2.81,21.06,238,11291,28.081,119,6556,66.54,2185,226.4,226.4,225.8,225.8,1.567,0.3897,0.379,149.5,0.3758,0.3719,263,195.1,1158.5,222.4,244.7,235.4,242.5,175.1,2.931,8.667,44.0,2.74,44.08,2.0
2017-11-03 06:06:38,2.93376,18.682,24.96,2.81,21.06,240,11275,28.259,122,6597,66.96,2187,225.0,225.0,224.4,224.4,1.564,0.3898,0.379,151.0,0.3759,0.3721,265,195.1,1158.0,221.7,242.8,235.8,242.1,175.1,2.923,8.667,44.0,2.86,44.08,2.0
2017-11-03 06:06:48,2.91754,18.693,24.87,2.82,21.09,241,11257,28.42,123,6622,67.22,2188,224.2,224.2,223.6,223.6,1.562,0.3897,0.3789,151.5,0.3757,0.3718,266,195.0,1157.7,220.1,239.8,234.8,240.2,174.7,2.913,8.667,44.0,2.96,44.08,2.0
2017-11-03 06:06:58,2.90783,18.779,24.81,2.83,21.09,241,11196,28.445,124,6627,67.27,2187,224.6,224.6,224.0,224.0,1.559,0.3897,0.3789,151.0,0.3757,0.3718,266,195.0,1157.5,217.4,235.9,232.7,237.1,173.9,2.904,8.667,44.0,3.09,44.08,2.0
2017-11-03 06:07:08,2.90815,18.946,24.75,2.83,21.09,242,11245,28.519,125,6649,67.49,2188,225.7,225.7,225.1,225.1,1.556,0.3897,0.379,150.0,0.3758,0.3719,267,195.0,1157.3,214.1,231.4,230.0,233.6,172.5,2.873,8.667,44.0,3.23,44.08,2.0
2017-11-03 06:07:18,2.92038,18.987,24.69,2.83,21.13,240,11149,28.426,123,6616,67.15,2185,226.7,226.7,226.1,226.1,1.553,0.3898,0.379,148.9,0.3756,0.3716,266,194.9,1157.0,210.6,227.0,227.2,229.6,170.9,2.877,8.667,44.0,3.37,44.08,2.0
2017-11-03 06:07:28,2.91287,19.014,24.62,2.84,21.16,240,11161,28.287,121,6594,66.93,2183,227.8,227.8,227.2,227.2,1.55,0.3897,0.379,148.2,0.376,0.3721,265,194.9,1156.6,207.1,223.3,224.3,225.5,169.1,2.888,8.667,44.0,3.52,44.08,2.0
2017-11-03 06:07:38,2.91187,19.076,24.5,2.84,21.16,239,11148,28.214,120,6577,66.76,2183,228.9,228.9,228.3,228.3,1.547,0.3902,0.3794,147.4,0.3763,0.3725,264,194.9,1156.6,203.4,219.6,221.1,221.1,167.2,2.894,8.667,44.0,3.66,44.08,2.0
2017-11-03 06:07:48,2.93321,19.147,24.44,2.84,21.19,240,11267,28.338,122,6610,67.1,2186,229.6,229.6,229.0,229.0,1.544,0.3906,0.3798,147.4,0.377,0.3731,265,194.9,1156.6,200.2,216.6,218.1,217.3,165.4,2.873,8.667,44.0,3.77,44.08,2.0
2017-11-03 06:07:58,2.91904,19.161,24.37,2.85,21.19,241,11266,28.439,123,6633,67.32,2186,229.3,229.3,228.7,228.7,1.542,0.391,0.3801,147.9,0.3772,0.3733,266,194.8,1156.4,197.5,213.9,215.8,214.0,163.9,2.866,8.667,44.0,3.86,44.08,2.0
2017-11-03 06:08:08,2.92795,19.02,24.31,2.85,21.19,241,11298,28.467,123,6628,67.28,2187,228.2,228.2,227.6,227.6,1.539,0.3911,0.3802,149.0,0.3772,0.3733,265,194.8,1155.9,195.2,211.8,214.0,211.1,162.5,2.884,8.667,44.0,3.97,44.08,2.0
2017-11-03 06:08:18,2.93188,18.854,24.28,2.84,21.22,240,11270,28.38,122,6618,67.18,2186,227.2,227.2,226.6,226.6,1.537,0.3911,0.3801,150.1,0.3773,0.3733,265,194.8,1155.6,193.5,210.5,212.6,208.7,161.3,2.909,8.667,44.0,4.08,44.08,2.0
2017-11-03 06:08:28,2.93121,18.743,24.21,2.84,21.22,240,11256,28.275,121,6603,67.02,2184,226.5,226.5,225.9,225.9,1.536,0.3909,0.38,150.5,0.377,0.373,264,194.8,1155.4,192.3,210.1,211.8,206.8,160.2,2.924,8.667,44.0,4.23,44.08,2.0
2017-11-03 06:08:38,2.93157,18.707,24.18,2.84,21.22,240,11264,28.363,122,6610,67.09,2184,225.8,225.8,225.2,225.2,1.535,0.3905,0.3797,150.9,0.3767,0.3726,265,194.8,1155.1,191.5,210.9,211.7,205.5,159.4,2.922,8.667,44.0,4.34,44.08,2.0
2017-11-03 06:08:48,2.92881,18.659,24.12,2.83,21.25,240,11234,28.342,122,6607,67.07,2184,224.9,224.9,224.3,224.3,1.533,0.3901,0.3793,151.3,0.3762,0.3722,265,194.7,1154.7,191.0,213.4,212.1,205.0,158.8,2.925,8.667,44.0,4.47,44.08,2.0
2017-11-03 06:08:58,2.9393,18.63,24.09,2.83,21.25,240,11268,28.305,121,6601,67.0,2183,224.3,224.3,223.8,223.8,1.53,0.3897,0.3789,151.3,0.3757,0.3717,264,194.7,1154.2,190.8,217.0,212.6,204.8,158.4,2.925,8.667,44.0,4.58,44.08,2.0
2017-11-03 06:09:08,2.93463,18.716,24.06,2.82,21.25,241,11279,28.414,122,6621,67.21,2185,224.4,224.4,223.9,223.9,1.532,0.3895,0.3788,151.3,0.3757,0.3717,265,194.6,1154.0,191.2,220.7,212.8,204.6,158.1,2.908,8.667,44.0,4.69,44.08,2.0
2017-11-03 06:09:19,2.91559,18.779,24.03,2.82,21.28,240,11178,28.359,121,6596,66.95,2182,225.1,225.1,224.5,224.5,1.524,0.3893,0.3786,150.2,0.3753,0.3714,264,194.6,1153.5,191.6,224.4,212.8,204.7,157.9,2.909,8.667,44.0,4.8,44.08,2.0
2017-11-03 06:09:29,2.91593,18.762,23.99,2.81,21.28,239,11135,28.232,120,6571,66.7,2179,225.8,225.8,225.2,225.2,1.52,0.3892,0.3785,149.6,0.3754,0.3715,263,194.6,1153.0,192.8,228.3,212.8,205.1,157.7,2.919,8.667,44.0,4.96,44.08,2.0
2017-11-03 06:09:39,2.91533,19.023,23.93,2.81,21.28,241,11293,28.486,124,6639,67.39,2184,226.4,226.4,225.9,225.9,1.517,0.3893,0.3785,149.1,0.3756,0.3716,266,194.5,1153.0,194.2,232.1,212.8,205.9,157.6,2.864,8.667,44.0,5.09,44.08,2.0
2017-11-03 06:09:49,2.94851,18.949,23.9,2.8,21.31,240,11256,28.265,121,6597,66.96,2182,227.1,227.1,226.6,226.6,1.515,0.3894,0.3787,148.5,0.3757,0.3718,264,194.5,1152.8,196.2,236.2,213.2,207.2,157.7,2.888,8.667,44.0,5.2,44.08,2.0
2017-11-03 06:09:59,2.95939,18.937,23.87,2.8,21.31,239,11329,28.209,120,6582,66.81,2182,227.6,227.6,227.0,227.0,1.511,0.3896,0.3788,148.3,0.3759,0.3721,263,194.5,1152.3,198.2,240.6,214.2,208.8,157.9,2.897,8.667,44.0,5.37,44.08,2.0
2017-11-03 06:10:09,2.95555,18.744,23.84,2.79,21.31,239,11306,28.258,120,6587,66.86,2182,226.1,226.1,225.5,225.5,1.511,0.39,0.3792,150.0,0.3761,0.3723,263,194.5,1152.3,200.2,244.9,216.0,211.0,158.2,2.92,8.667,44.0,5.46,44.08,2.0
2017-11-03 06:10:26,2.95043,18.899,23.81,2.78,21.34,240,11334,28.347,121,6611,67.11,2183,227.2,227.2,226.6,226.6,1.513,0.3904,0.3795,149.4,0.3766,0.3727,264,194.4,1152.1,204.3,251.6,219.9,214.7,159.1,2.898,8.667,44.0,5.64,44.08,2.0
2017-11-03 06:10:36,2.93047,19.005,23.81,2.78,21.35,241,11302,28.357,122,6627,67.27,2183,227.7,227.7,227.1,227.1,1.512,0.3903,0.3795,148.9,0.3766,0.3726,265,194.4,1151.4,207.0,256.0,223.2,217.0,159.9,2.879,8.667,44.0,5.78,44.08,2.0
2017-11-03 06:10:46,2.95793,18.968,23.78,2.77,21.35,240,11368,28.344,121,6610,67.09,2183,227.8,227.8,227.2,227.2,1.512,0.3903,0.3795,148.8,0.3766,0.3726,264,194.4,1151.4,209.8,259.8,226.8,219.1,160.8,2.89,8.667,44.0,5.89,44.08,2.0
2017-11-03 06:10:56,2.9442,19.019,23.78,2.76,21.37,240,11324,28.341,121,6614,67.13,2182,227.9,227.9,227.3,227.3,1.511,0.3902,0.3794,148.5,0.3764,0.3724,264,194.4,1150.5,212.5,262.8,230.7,221.4,161.7,2.88,8.667,44.0,6.0,44.08,2.0
2017-11-03 06:11:06,2.96038,18.933,23.75,2.76,21.38,239,11333,28.261,119,6586,66.85,2181,227.8,227.8,227.2,227.2,1.511,0.39,0.3792,148.5,0.3763,0.3723,263,194.4,1150.5,214.7,265.0,234.6,223.8,162.7,2.901,8.667,44.0,6.14,44.08,2.0
2017-11-03 06:11:16,2.9488,18.987,23.75,2.75,21.38,240,11338,28.355,121,6607,67.07,2181,227.4,227.4,226.8,226.8,1.51,0.3897,0.3789,148.6,0.376,0.3721,264,194.3,1149.7,217.0,266.7,239.0,225.9,163.7,2.883,8.667,44.0,6.24,44.08,2.0
2017-11-03 06:11:27,2.93464,18.971,23.75,2.74,21.38,240,11278,28.401,121,6613,67.12,2180,227.0,227.0,226.4,226.4,1.51,0.3896,0.3788,148.9,0.3759,0.372,264,194.3,1149.7,218.8,268.0,243.6,227.8,164.6,2.883,8.667,44.0,6.33,44.08,2.0
2017-11-03 06:11:37,2.93998,18.913,23.75,2.73,21.38,240,11306,28.302,121,6608,67.08,2180,226.6,226.6,225.9,225.9,1.51,0.3896,0.3788,149.3,0.3758,0.3719,264,194.3,1149.5,220.4,269.0,248.2,229.7,165.7,2.89,8.667,44.0,6.44,44.08,2.0
2017-11-03 06:11:47,2.93108,18.917,23.72,2.71,21.38,241,11303,28.389,122,6629,67.29,2181,226.2,226.2,225.6,225.6,1.509,0.3895,0.3787,149.8,0.3759,0.372,265,194.2,1149.0,222.2,269.9,252.9,232.5,166.7,2.882,8.667,44.0,6.56,44.08,2.0
2017-11-03 06:11:57,2.93305,18.843,23.72,2.7,21.42,241,11281,28.429,122,6624,67.24,2180,225.9,225.9,225.3,225.3,1.506,0.3896,0.3788,150.2,0.3761,0.3722,265,194.2,1148.8,223.6,271.3,257.1,235.8,167.9,2.895,8.667,44.0,6.66,44.08,2.0
2017-11-03 06:12:07,2.93664,18.687,23.72,2.68,21.41,240,11268,28.385,120,6599,66.98,2178,225.3,225.3,224.7,224.7,1.504,0.3898,0.379,150.8,0.3761,0.3722,263,194.2,1148.1,225.5,272.7,260.6,239.1,169.0,2.923,8.667,44.0,6.77,44.08,2.0
